"title","latitude","longitude"
"American Chestnut",36.62864926740213,-81.79671124562788
"American Chestnut",36.632307438208706,-81.78559573113647
"American Chestnut",38.551804823836825,-79.00332986384537
"American Chestnut",38.55721877891436,-79.0087480098745
"American Chestnut",38.5613414598988,-79.01178033098486
"American Chestnut",38.566489331460154,-79.01085379540828
"American Chestnut",38.56648828372226,-79.01069730527607
"American Chestnut",38.56734948236362,-79.01190740063694
"Hemlock",38.57785485688464,-79.03080138385205
"American Chestnut",38.61245275478681,-79.05359731063159
"American Chestnut",38.61400173049291,-79.06074137434275
"American Chestnut",38.613753290882904,-79.06162239618511
"American Chestnut",38.61932683739683,-79.05924704864533
"American Chestnut",38.6232387135165,-79.05857096433552
"American Chestnut",38.6248342087852,-79.05905476778658
"American Chestnut",38.627618257923636,-79.08422025859271
"American Chestnut",38.62793589014432,-79.08441321000372
"American Chestnut",38.629610301031384,-79.08598531976257
"American Chestnut",38.63224221862725,-79.08659795306538
"American Chestnut",38.637736891432326,-79.08777242533777
"American Chestnut",38.642387045583355,-79.08521602868949
"Hemlock",35.48473193,-82.97303319
"Ash",38.02488777521591,-84.50795303387245
"Ash",38.02546188823045,-84.50851989158551
"Ash",38.024846850929805,-84.50828055859031
"Ash",38.02495408201714,-84.50822180885875
"Other",38.02637772337743,-84.50942327886116
"Ash",38.02172975515631,-84.51147217255722
"Other",38.02522789224798,-84.50834476396861
"Other",38.025244601847895,-84.50834254936788
"Other",38.02517079,-84.5083662
"Other",38.025292726269015,-84.5083915349883
"Other",38.02508766300792,-84.5081570931566
"Other",38.02517240404899,-84.50829925023439
"Other",38.02515465273022,-84.50834697998658
"Ash",38.02447427411981,-84.50873970906498
"Other",38.0247083242341,-84.5098099806868
"Other",38.0254895764487,-84.50877114128113
"Other",38.02549211331363,-84.5087270295341
"Other",38.02610532000784,-84.50838836759884
"American Chestnut",35.95224141,-82.55978711
"American Chestnut",35.95227324,-82.55978316
"American Chestnut",35.95226127,-82.5597791
"American Chestnut",35.95202334,-82.55970009
"American Chestnut",36.01077256,-82.60956646
"American Chestnut",36.01027139,-82.60969283
"American Chestnut",35.78072856,-82.9581698
"American Chestnut",35.78077939,-82.95818401
"American Chestnut",35.78080844,-82.95820026
"Other",38.02101435143316,-84.50014709502878
"Other",37.90266691,-84.35972257
"Ash",37.90164587143208,-84.3602838455338
"Ash",37.90148719683094,-84.36049494900215
"Ash",37.90281656667395,-84.35952440843391
"Ash",37.90141125756792,-84.36052515596197
"Ash",37.901402371970846,-84.36034072198379
"Ash",37.90123481772645,-84.36053979218411
"Other",37.90144555,-84.36062708
"Ash",37.90127660151376,-84.36051355682719
"Ash",37.90073173589809,-84.36046376832235
"Other",37.90138166344499,-84.34977456162872
"Other",37.90167361035748,-84.36025447220015
"Ash",37.90123314134581,-84.36050986878979
"Ash",37.900726329570546,-84.3603180070262
"Ash",37.900545196643,-84.36087280519712
"Ash",37.90069946557088,-84.3607646786462
"Ash",37.900584203486105,-84.3608776233345
"Ash",37.90123314134581,-84.36050986878979
"Ash",37.90069946557088,-84.3607646786462
"Other",37.90091758,-84.36050438
"Ash",37.90014218673823,-84.3611793315789
"American Elm",37.901696912048294,-84.36039218686926
"Other",37.89977905472552,-84.36169444980953
"Ash",37.89923225533021,-84.3618606124859
"Ash",37.899160799605674,-84.36207535684515
"Ash",37.89999272,-84.36145804
"Hemlock",37.899787630804425,-84.36170184037955
"Hemlock",37.89933313153488,-84.36200536795367
"Other",37.901696912048294,-84.36039218686926
"Other",37.89872879631621,-84.36182775542547
"White Oak",37.900190348772234,-84.3611415290128
"American Elm",37.90201012689905,-84.36052657792473
"White Oak",37.89777221161676,-84.3620522227924
"White Oak",37.90241142738415,-84.36158962555635
"White Oak",37.89780783470524,-84.36210729189624
"Ash",37.89780041672093,-84.36232740067352
"Other",37.90175503394378,-84.3600937570136
"Other",37.90200873312131,-84.3611537120604
"Ash",37.898002965411074,-84.36257634319772
"White Oak",37.90256446362393,-84.36155083447028
"Ash",37.90253824557914,-84.36145610183883
"Ash",37.89780783470524,-84.36210729189624
"Ash",37.898002965411074,-84.36257634319772
"Ash",37.89878606399544,-84.36336372195284
"White Oak",37.8998173540811,-84.36246997684647
"Ash",37.90248061999483,-84.36181216508557
"Ash",37.89906398862404,-84.36334094040502
"Ash",37.89826020601941,-84.36289217330922
"White Oak",37.90037030823333,-84.36201341458072
"Ash",37.896959324454734,-84.3509760556084
"Ash",37.90109676778121,-84.36141553342748
"Other",37.900870246848,-84.36131159782815
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.900079875288434,-84.36211131520976
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.90140052795215,-84.3614536710869
"White Oak",37.90231633469267,-84.36199212454666
"Ash",37.90107116106702,-84.36139717705953
"Ash",37.90107116106702,-84.36139717705953
"Other",37.901937598397865,-84.36277281500806
"American Chestnut",35.95228043388198,-82.55990213722228
"American Chestnut",36.010745423879484,-82.60909309618418
"American Chestnut",36.010779412496845,-82.60920692242925
"American Chestnut",36.010779412496845,-82.60920692242925
"American Chestnut",35.78081825285757,-82.95812384233155
"American Chestnut",35.78066997699047,-82.95807832859732
"American Chestnut",35.27739684125576,-83.17967300845511
"American Chestnut",35.277390701903826,-83.17966908743796
"American Elm",37.9028252659192,-84.35969280228434
"Ash",37.90947809999999,-84.34595544999998
"Ash",37.90282569631722,-84.35969196746235
"Ash",37.9021617,-84.36028093
"Other",37.90036078,-84.36211278
"American Elm",37.90164707997629,-84.36031025852168
"Other",37.90163711832747,-84.36042949538918
"Other",37.90261243818528,-84.36214449944232
"Other",37.902459315568876,-84.36206580119628
"American Elm",37.901724320871665,-84.36033099897611
"Other",37.90158518127902,-84.36043258764255
"Ash",37.90366971868826,-84.36149306603181
"American Elm",37.902558194508686,-84.35959666043925
"Other",37.902558194508686,-84.35959666043925
"Ash",37.902558194508686,-84.35959666043925
"American Chestnut",43.29727748,-72.43155878
"American Chestnut",43.30018642,-72.43165329
"American Chestnut",43.30091496,-72.43164699
"American Chestnut",43.301839,-72.43134833
"American Chestnut",44.21629515,-72.60574308
"American Chestnut",44.21664688,-72.60587195
"American Chestnut",44.21671242,-72.60581906
"American Chestnut",44.21690081,-72.60534005
"American Chestnut",44.21700124,-72.60471524
"American Chestnut",35.44604299,-83.11587577
"American Chestnut",35.44591208,-83.11582535
"American Chestnut",35.44591255,-83.11579875
"American Chestnut",35.31093138,-83.1911375
"American Chestnut",35.31088875,-83.19115264
"Other",37.90273715,-84.3596985
"American Elm",37.90195348,-84.36019851
"Other",37.90161444,-84.36047997
"American Elm",37.90178919,-84.36058415
"American Elm",37.90223136,-84.36000774
"Ash",37.9017706,-84.36094848
"White Oak",37.90241932,-84.36184662
"White Oak",37.90244083,-84.36168065
"White Oak",37.9024335,-84.36162345
"Other",37.90254142,-84.36162842
"Other",37.90260895,-84.36175602
"Other",37.90257487,-84.36224325
"Other",37.9027201,-84.36220717
"Ash",37.90244671,-84.36155735
"Other",37.90188124,-84.362453
"Other",37.90210269,-84.36273575
"Other",37.90207862,-84.36271101
"American Chestnut",36.62859499454498,-81.79526209831238
"American Chestnut",35.310877799089354,-83.19112071775197
"American Chestnut",35.31099594201456,-83.19142824977934
"American Chestnut",35.31095130838017,-83.19143604494928
"White Oak",37.90223389,-84.36179272
"Other",37.90135512,-84.36056205
"Ash",37.90072377,-84.36037035
"White Oak",37.89795412,-84.36257273
"Other",38.01752089991981,-84.50649278246286
"American Chestnut",44.55012835,-73.26079913
"American Chestnut",44.55012068,-73.26084647
"American Chestnut",43.85254419412823,-70.13943482196902
"American Chestnut",43.85256523270519,-70.1393737178949
"Other",52.627757485073644,1.2720899283897802
"Other",37.90171367585464,-84.36029353186893
"American Chestnut",41.30257835,-75.15831715
"American Chestnut",41.31168451,-75.16022014
"American Chestnut",41.32552193,-75.14276912
"American Chestnut",41.35831064,-75.1287666
"American Chestnut",44.55011587,-73.26085649
"American Chestnut",35.88785796,-82.8327525
"American Chestnut",35.88936112,-82.83616191
"American Chestnut",35.88941928,-82.83624631
"American Chestnut",35.89066957,-82.83727863
"American Chestnut",35.89082922,-82.83744495
"American Chestnut",35.89073646,-82.83778656
"American Chestnut",35.89077492,-82.83780671
"American Chestnut",35.8912835,-82.84118645
"American Chestnut",35.49901158552198,-82.60717850186174
"American Chestnut",40.83088333333333,-77.51210333333333
"American Chestnut",39.12049535,-77.85306589
"American Chestnut",39.12253343,-77.85174156
"Florida Torreya",30.576769206701382,-84.87841081813431
"American Chestnut",38.27783456541437,-79.74092627882933
"American Chestnut",38.27783033255327,-79.74144243642664
"American Chestnut",38.27617582868624,-79.7420039401201
"Ash",37.895930071145195,-84.37048601624683
"Other",39.41072317600245,-74.36185950164548
"Florida Torreya",30.576741253054305,-84.8783576768682
"Florida Torreya",30.576456352165504,-84.87834887586988
"Florida Torreya",30.57628096084164,-84.87823806710995
"Florida Torreya",30.576379867299064,-84.8782146816001
"Florida Torreya",30.5763884168403,-84.87843420364416
"Florida Torreya",30.576278571999236,-84.87971378498233
"American Chestnut",38.90859278862921,-78.93391356803949
"American Chestnut",35.71769129022557,-82.22253221094815
"American Chestnut",35.721486238796004,-82.22492113717107
"American Chestnut",36.65040676019774,-80.51166851081001
"American Chestnut",37.22780011132101,-79.95187304921444
"American Chestnut",37.29235983457164,-80.3070743010196
"American Chestnut",37.289693383534704,-80.30635370880394
"American Chestnut",37.33201440892865,-80.20377430140991
"American Chestnut",37.33506403866907,-80.21571532830616
"American Chestnut",37.42670414041488,-80.28542677879359
"American Chestnut",37.42662593725829,-80.28548436246838
"American Chestnut",37.42662593725829,-80.28548436246838
"American Chestnut",37.42723534352837,-80.28645716615047
"American Chestnut",37.42838366426288,-80.28669965460922
"American Chestnut",37.37963074356073,-80.42752811692695
"American Chestnut",37.37960710659379,-80.42754957459907
"American Chestnut",37.37908017825091,-80.42441423989871
"American Chestnut",37.37908017825091,-80.42441423989871
"American Chestnut",37.37908017825091,-80.42441423989871
"American Chestnut",41.644600946494975,-71.8814540561958
"American Chestnut",41.64443884048764,-71.88160233206291
"American Chestnut",41.64446746468697,-71.8816805352195
"American Chestnut",41.64459109775875,-71.88071074902255
"Other",-3.740623360503223,-73.02983036271578
"American Chestnut",34.54792463,-84.39302527
"Other",39.69232280276687,-76.08871280222766
"American Chestnut",35.40737528,-82.75262905
"American Chestnut",34.54820378,-84.39379564
"American Chestnut",34.54812237,-84.39382432
"American Chestnut",36.628607944619496,-81.79679565139281
"American Chestnut",39.64003959208693,-79.01004686958996
"American Chestnut",39.64007940612699,-79.00966381661502
"American Chestnut",39.63835960723426,-79.01076863527206
"American Chestnut",39.66101811271129,-78.99011554203832
"American Chestnut",39.66100738387523,-78.99002778351212
"American Chestnut",39.66100738387523,-78.99002778351212
"American Chestnut",39.57859395541211,-79.20164192102774
"American Chestnut",39.57876523960342,-79.20165742754861
"American Chestnut",39.57601924430539,-79.20351066633984
"American Chestnut",39.576052897646626,-79.2034312897168
"American Chestnut",39.57633222456982,-79.20315418399795
"American Chestnut",34.54778766,-84.39322663
"American Chestnut",34.54712662,-84.39371021
"American Chestnut",34.54731837,-84.39321925
"American Chestnut",34.54731672,-84.39321859
"American Chestnut",37.3595992103567,-80.23440630182645
"American Chestnut",37.36036146063112,-80.23324406713269
"American Chestnut",37.36036146063112,-80.23324406713269
"American Chestnut",37.36036146063112,-80.23324406713269
"American Chestnut",37.36892663411551,-80.19006209455448
"American Chestnut",37.35565896149478,-80.28986818164614
"American Chestnut",37.356550879811266,-80.32113921836049
"American Chestnut",37.36030475705616,-80.31741882681875
"American Chestnut",37.36363090578221,-80.31720123261242
"American Chestnut",37.365159597282634,-80.31537900686293
"American Chestnut",37.24392182197165,-80.40374170064963
"American Chestnut",37.212655521032595,-80.38693992428517
"American Chestnut",38.16079775806345,-78.70427177294968
"American Chestnut",37.586397752200796,-79.14690893150787
"American Chestnut",37.93164419479476,-78.95104397095642
"American Chestnut",39.03391249015837,-79.6876306180653
"American Chestnut",39.033845979756705,-79.68753489673108
"American Chestnut",38.599125235377436,-80.72333729833431
"American Chestnut",38.5846138140546,-80.71963467642732
"Other",47.109013237102985,-119.29596226673507
"Other",47.108974596529364,-119.29605346184158
"American Chestnut",35.190969686987984,-82.62190994814281
"American Chestnut",35.19109994176327,-82.62223608799523
"American Chestnut",35.10605920575103,-82.62851044543332
"American Chestnut",35.10598498399845,-82.62842293836421
"American Chestnut",35.13252418491536,-82.27825946182224
"White Oak",36.33696951,-82.80544707
"Other",36.33665587,-82.80450587
"Ash",38.037171475624696,-84.49888955809594
"Ash",38.036562823725895,-84.49776051573873
"Ash",38.0375192826968,-84.49312951423646
"Ash",38.03760473619963,-84.4932033588034
"Ash",38.03807864900496,-84.49321534492493
"Ash",38.03844066340294,-84.49341592386783
"Ash",38.03842687517222,-84.49353788055897
"Ash",38.05116523060766,-84.4727025647503
"American Chestnut",36.11280928,-82.35821117
"American Chestnut",36.13952491,-82.23670274
"American Chestnut",36.13944742,-82.23665679
"American Chestnut",36.27885394,-82.34984251
"American Chestnut",36.27813657,-82.35012185
"American Chestnut",40.26596604850168,-81.40818455264103
"American Chestnut",40.27262999679918,-81.40625277541709
"American Chestnut",40.27366193480815,-81.40449416831267
"Florida Torreya",30.57625091171877,-84.87827796496904
"American Chestnut",35.24013742807809,-82.62982849970705
"American Chestnut",35.191466859574604,-82.6211474464113
"American Chestnut",35.191466859574604,-82.6211474464113
"American Chestnut",35.10564522355339,-82.62751434006042
"American Chestnut",36.15813255779087,-82.40229947500154
"American Chestnut",36.30912804565348,-82.44544332252948
"American Chestnut",36.278172475319614,-82.3502377142034
"American Chestnut",36.11250277611996,-82.35868231401066
"American Chestnut",36.11250742807622,-82.35872263096492
"American Chestnut",36.11267879608656,-82.35815626576762
"American Chestnut",36.2784055341373,-82.35003478832762
"American Chestnut",36.27832946836602,-82.3500291724525
"American Chestnut",36.19277324530873,-82.06088771119906
"Other",38.03971747871306,-84.5088577364427
"Other",37.90335719942851,-84.36190629385818
"Other",38.03976756058451,-84.50896904811682
"Other",38.03976756058451,-84.50896904811682
"Other",38.03977707404461,-84.50896234259429
"Other",38.03984006404694,-84.50882119134488
"American Chestnut",38.11840913262043,-79.84715541832135
"American Chestnut",38.117651157116626,-79.84834221199141
"American Chestnut",38.11586069878015,-79.84975917272256
"American Chestnut",38.11189685486081,-79.8525940161942
"American Chestnut",37.91654909964457,-79.85865019269274
"American Chestnut",37.916812291404156,-79.85733004294322
"American Chestnut",37.91682884566292,-79.85638028949485
"American Chestnut",37.91773761160478,-79.8566399608551
"American Chestnut",37.9197975062187,-79.85414718285189
"American Chestnut",37.95519164301265,-79.83337456367894
"American Chestnut",37.95781610071469,-79.83080416925236
"American Chestnut",37.962485994247686,-79.8271590472011
"American Chestnut",37.96664664525349,-79.82220123529417
"American Chestnut",37.97594485807975,-79.82374995954318
"American Chestnut",38.038317658973895,-79.77326491855064
"American Chestnut",34.78228841445854,-85.50157363534485
"Other",38.039994919708036,-84.50959702030244
"American Chestnut",23.41990808958506,113.16815486188341
"Other",23.388013606912818,113.14898645515846
"Other",38.038296410849355,-84.50803899214091
"Other",38.04017995022055,-84.50975535445335
"Other",38.04001017477181,-84.50964043856087
"Other",38.03830437365737,-84.5079684165162
"Other",38.03832943554785,-84.50801217005076
"Other",38.03832943554785,-84.50801217005076
"Other",38.04246477320608,-84.50706275187852
"Other",38.03836786657389,-84.5079049655092
"Other",38.04190938830193,-84.50798233047547
"Other",38.041980885935985,-84.50788099326613
"Other",38.041980885935985,-84.50788099326613
"Other",38.042202200448855,-84.50760871232744
"Other",38.042202200448855,-84.50760871232744
"Other",38.03811448164102,-84.51128186665895
"Hemlock",37.990574464237305,-84.5650620014263
"American Chestnut",40.20150135,-75.78048477
"American Chestnut",41.95430803,-78.86263111
"American Chestnut",41.9541857,-78.86212868
"American Chestnut",40.83101333333333,-77.51163333333334
"Other",38.0353189,-84.49077195
"Other",38.03414315,-84.48989475
"Other",38.0335264,-84.48961856
"Other",38.03529206,-84.48695672
"Other",38.03444105,-84.4877312
"American Elm",38.03446109,-84.4881522
"Other",38.03377173,-84.48865038
"Other",38.03185676,-84.49156866
"Other",38.03228896,-84.491305
"Other",38.03347122,-84.49122808
"Other",38.03396873,-84.49114691
"Other",38.03428536,-84.49109586
"Other",38.03443237,-84.49087091
"American Chestnut",36.674726936069014,-80.61431681744811
"American Chestnut",36.56878713987448,-80.88014971472404
"American Chestnut",36.63398120555713,-81.58843620687871
"Ash",43.07895085778374,-75.25776486850833
"American Chestnut",42.55808078687876,-75.15070290311719
"Ash",37.81703197866475,-84.72277731642566
"American Chestnut",42.6099295216078,-75.01214350580705
"American Chestnut",42.61199054777865,-75.00164425007533
"American Chestnut",42.61389852039759,-75.00270958996843
"American Chestnut",37.18437506355083,-80.16242494814112
"American Chestnut",37.18497122641391,-80.1627798379214
"Hemlock",37.18566147614008,-80.16800511635856
"American Chestnut",37.18590119857079,-80.16804727733151
"American Chestnut",37.185534699854614,-80.17013110227899
"American Chestnut",43.07661704257417,-75.24705187424574
"Ash",43.07711957957882,-75.24841988466237
"Ash",43.07729903612572,-75.24825040258024
"Other",38.0381813169296,-84.51136116885559
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90282591089945,-84.35968924169507
"Ash",37.90051099847806,-84.36172574766387
"Ash",37.90051099847806,-84.36172574766387
"Ash",37.8994848858918,-84.36238112867285
"Ash",37.89942608684105,-84.36238322414864
"Ash",37.8989256453122,-84.36326407835294
"Ash",37.8989256453122,-84.36326407835294
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",37.89866408802373,-84.36322811998834
"Ash",38.014645278489226,-84.4975307677728
"Ash",38.035616842133955,-84.49469408028246
"Ash",38.037311914412335,-84.49478594594122
"American Chestnut",37.05285596199059,-80.63242122538446
"Hemlock",38.03307679019685,-84.4911707472843
"American Chestnut",35.17676581,-83.56662098
"American Chestnut",35.1746326,-83.57215257
"American Chestnut",36.788589390960325,-80.45721229173286
"American Chestnut",36.78854827772527,-80.45730390593452
"American Chestnut",35.1801900985047,-83.56069425128732
"American Chestnut",35.17745143737195,-83.5652970057759
"American Chestnut",35.178559860247354,-83.56317227714095
"American Chestnut",35.1744556613594,-83.5726610106263
"American Chestnut",35.174457170101974,-83.57259747580026
"American Chestnut",42.42359813772367,-75.07556987002033
"American Chestnut",42.423375137189794,-75.08102271712858
"American Chestnut",42.41441228430943,-75.09655497043867
"American Chestnut",36.78854827772527,-80.45730390593452
"American Chestnut",36.789489230175306,-80.46178051278038
"American Chestnut",36.790223568712165,-80.46229876585348
"American Chestnut",36.79015622012018,-80.46208720661743
"American Chestnut",35.07303671,-83.6286293
"American Chestnut",35.07296836,-83.62821159
"American Chestnut",35.09413389,-83.86249303
"Other",37.90265018589599,-84.35968894519317
"American Elm",37.901727547904386,-84.36030820019948
"American Elm",37.901727547904386,-84.36030820019948
"Ash",37.90174523372008,-84.36028892182219
"White Oak",37.902251752128734,-84.36163882732797
"White Oak",37.902406440151765,-84.3615866080712
"White Oak",37.902406440151765,-84.3615866080712
"Other",37.90243766274108,-84.36146255590427
"White Oak",37.90243766274108,-84.36146255590427
"Ash",37.90243766274108,-84.36146255590427
"Ash",37.90242823310001,-84.36206186198105
"Ash",37.90242823310001,-84.36206186198105
"Ash",37.90331151805623,-84.36170814566721
"Ash",37.903321450611486,-84.36176966883649
"Ash",37.90403156544818,-84.36266267680038
"Other",37.901985542884006,-84.36247458689321
"Other",37.901985542884006,-84.36247458689321
"American Elm",43.414238006848294,-93.53270958186457
"American Elm",43.41549705252369,-93.53211413146325
"Ash",43.411807674023706,-93.5322733876235
"Other",43.26603803787685,-93.63831083298999
"Other",43.26318278447097,-93.63864988097328
"Other",43.262999597977156,-93.63853731201368
"Hemlock",44.532708814409126,-72.82447792596446
"Hemlock",44.53194572594439,-72.82285301021562
"American Chestnut",35.0730227725907,-83.62845841802994
"American Chestnut",42.41910472516196,-75.08282717324334
"American Chestnut",42.41796373859273,-75.03043365671768
"American Chestnut",42.41805116184281,-75.03024690791501
"American Chestnut",42.41805116184281,-75.03024690791501
"American Chestnut",42.41893763192223,-75.02831429250075
"American Chestnut",35.38786725,-83.59774512
"American Chestnut",35.38498286,-83.60018337
"American Chestnut",35.38501238,-83.60022445
"American Chestnut",35.38884788,-83.59808701
"American Chestnut",35.35822077,-83.71793664
"American Chestnut",35.35816479,-83.71789776
"American Chestnut",35.33703807,-83.9213367
"American Chestnut",35.07317490413326,-83.62836588181892
"American Chestnut",35.09249514903416,-83.86003372267248
"American Chestnut",35.0925774593233,-83.86008493610086
"American Chestnut",35.389993367749625,-83.5988003109429
"American Chestnut",35.3888478968622,-83.59796664685345
"American Chestnut",35.358332362990225,-83.7179061491822
"American Chestnut",35.073219160582006,-83.62832204446534
"American Chestnut",35.07376821714926,-83.62803001895884
"American Chestnut",35.094224503296516,-83.86264812209072
"American Chestnut",35.09437240197798,-83.86258341379823
"American Chestnut",35.38882006894367,-83.59808097601271
"American Chestnut",35.336647038380924,-83.92220565125712
"American Chestnut",35.33665525264603,-83.92221093185611
"American Chestnut",35.33661066092116,-83.92218151137598
"American Chestnut",42.444827151524315,-75.11099346920392
"American Chestnut",35.36019084047094,-83.71745319113481
"American Chestnut",35.360286016981455,-83.71745101183998
"American Chestnut",35.32089031770389,-83.98171381101383
"American Chestnut",43.61712817572394,-71.20377684950009
"American Chestnut",43.617282528470845,-71.20378598577454
"American Chestnut",43.61781570133159,-71.20371909818724
"American Chestnut",43.61806154255161,-71.20784617967084
"American Chestnut",35.40762929,-82.75232454
"American Chestnut",36.68937124,-81.71794945
"American Chestnut",36.68875248,-81.71822204
"American Chestnut",36.68753412,-81.71869251
"American Chestnut",36.6867598,-81.71921621
"American Chestnut",36.68653844,-81.71913759
"Ash",37.833749223535726,-84.74757484168256
"American Chestnut",35.0640783,-84.50049045
"American Chestnut",35.1252576,-84.61811638
"American Chestnut",35.12501036,-84.61774425
"American Chestnut",35.17427806,-84.55914958
"American Chestnut",35.17428317,-84.55919619
"American Chestnut",35.20713516,-84.33731835
"American Chestnut",35.20713053,-84.33734714
"American Chestnut",35.20708715,-84.33732915
"American Chestnut",35.20710041,-84.3371867
"American Chestnut",35.13726424872857,-84.8516877762468
"American Chestnut",35.064825480836504,-84.50064992540004
"American Chestnut",35.1150495512738,-84.61398943335247
"American Chestnut",35.17418706327227,-84.58736565903256
"American Chestnut",35.17422939188329,-84.5590463933391
"American Chestnut",35.17422939188329,-84.5590463933391
"American Chestnut",35.20717739596516,-84.33743549518691
"American Chestnut",35.20708360246867,-84.33740791872548
"American Chestnut",35.206994921933116,-84.33748788208173
"American Chestnut",35.06720841399866,-84.49730076834977
"American Chestnut",35.06519746969926,-84.50043534867885
"American Chestnut",35.125586651298335,-84.61763354957533
"American Chestnut",35.125732538323035,-84.61779297337365
"American Chestnut",35.17465816814003,-84.55879577443427
"American Chestnut",35.20709684587568,-84.33734019294785
"American Chestnut",35.20709684587568,-84.33734019294785
"American Chestnut",35.20713594745398,-84.33725545190678
"American Chestnut",35.20354870244414,-84.32578858927295
